event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
PHL1679,2016-10-22,Strategic developments,Disrupted weapons use,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,0,32136.0,107366.0,214490.0,
PHL3366,2017-07-12,Battles,Armed clash,,Bicol Region,12.0030,123.9920,0,1920.0,4131.0,9477.0,9477.0
PHL4545,2018-02-27,Battles,Armed clash,,Calabarzon,13.5926,122.3215,0,11422.0,13349.0,17891.0,17891.0
PHL4205,2017-11-14,Battles,Armed clash,,Cagayan Valley,16.1247,121.1482,0,52.0,272.0,1243.0,1243.0
PHL4930,2018-05-14,Battles,Armed clash,,Calabarzon,15.1034,121.4227,4,2.0,14.0,54.0,54.0
PHL2876,2017-05-08,Battles,Armed clash,,Calabarzon,14.7072,121.5964,2,1671.0,4408.0,21291.0,21291.0
PHL10491,2020-05-04,Violence against civilians,Attack,Civilian targeting,Bicol Region,12.2181,123.5095,0,6002.0,8464.0,16908.0,8464.0
PHL5406,2018-08-03,Battles,Armed clash,,Bicol Region,12.0905,123.7426,3,930.0,2487.0,8872.0,8872.0
PHL5587,2018-08-31,Battles,Armed clash,,Zamboanga Peninsula,7.5176,122.1139,6,1536.0,3874.0,7411.0,7411.0
PHL4522,2018-02-24,Explosions/Remote violence,Remote explosive/landmine/IED,,Soccsksargen,7.1544,125.0558,0,4588.0,6290.0,13965.0,13965.0
PHL1815,2016-11-09,Violence against civilians,Attack,Civilian targeting,Central Luzon,15.1821,120.7949,0,1595.0,11308.0,61612.0,11308.0
PHL2292,2017-02-06,Battles,Armed clash,,Bicol Region,12.9098,124.0421,0,2261.0,4879.0,15960.0,15960.0
PHL12656,2021-10-14,Strategic developments,Disrupted weapons use,,Calabarzon,14.3333,120.9000,0,7703.0,49630.0,260868.0,
PHL4674,2018-03-28,Strategic developments,Agreement,,Bangsamoro Autonomous Region in Muslim Mindanao,6.6363,122.2776,0,135.0,1638.0,4317.0,
PHL6879,2018-11-20,Battles,Armed clash,,Northern Mindanao,8.4822,124.6472,0,48081.0,160458.0,385437.0,385437.0
PHL2102,2016-12-30,Battles,Armed clash,,Davao Region,7.3297,126.5675,0,2629.0,4255.0,5817.0,5817.0
PHL3745,2017-08-31,Riots,Mob violence,,National Capital Region,14.5869,121.0614,0,14676.0,76448.0,176372.0,76448.0
PHL587,2016-07-06,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,6.4851,122.1714,1,829.0,3170.0,3481.0,3481.0
PHL1519,2016-10-03,Battles,Armed clash,,Davao Region,6.9550,126.2165,1,21354.0,42250.0,70198.0,70198.0
PHL2097,2016-12-29,Violence against civilians,Attack,Civilian targeting,Northern Mindanao,8.2289,124.2434,1,34319.0,120241.0,222265.0,222265.0
PHL2594,2017-03-30,Battles,Armed clash,,Mimaropa Region,12.4197,121.3132,6,138.0,1186.0,5220.0,5220.0
PHL6764,2018-10-14,Battles,Armed clash,,Calabarzon,13.6472,122.4184,0,126.0,974.0,6407.0,6407.0
PHL2939,2017-05-16,Battles,Armed clash,,Cordillera Administrative Region,16.7927,120.8638,0,261.0,905.0,22452.0,22452.0
PHL3944,2017-09-26,Battles,Armed clash,,Calabarzon,13.7567,121.0584,0,30300.0,89036.0,186429.0,186429.0
PHL3966,2017-09-28,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,7.8833,124.1166,0,4.0,2772.0,48432.0,48432.0
PHL5304,2018-07-19,Violence against civilians,Attack,Civilian targeting,Calabarzon,13.5161,122.5543,1,79.0,342.0,7891.0,7891.0
PHL8327,2019-04-15,Battles,Armed clash,,Eastern Visayas,11.5960,125.0843,0,167.0,1069.0,3110.0,3110.0
PHL2828,2017-05-04,Strategic developments,Arrests,,Cagayan Valley,17.6373,121.7718,0,1153.0,10731.0,40340.0,
PHL5124,2018-06-13,Battles,Armed clash,,Bicol Region,12.5106,123.6730,0,236.0,1067.0,5576.0,5576.0
PHL5203,2018-06-27,Battles,Armed clash,,Soccsksargen,7.1260,124.9578,1,111.0,1707.0,8720.0,8720.0
PHL4874,2018-05-07,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,6.0891,121.1052,3,3818.0,7282.0,8004.0,8004.0
PHL3415,2017-07-19,Battles,Armed clash,,Bicol Region,13.8590,122.8219,1,268.0,1310.0,8029.0,8029.0
PHL2179,2017-01-17,Strategic developments,Arrests,,Soccsksargen,6.2833,125.0833,0,18.0,814.0,17679.0,
PHL5240,2018-07-01,Battles,Armed clash,,Bicol Region,12.1837,123.6408,1,19.0,69.0,1857.0,1857.0
PHL4257,2017-12-03,Battles,Armed clash,,Northern Mindanao,8.9195,124.7837,0,3351.0,6100.0,15858.0,15858.0
PHL5424,2018-08-06,Strategic developments,Disrupted weapons use,,Soccsksargen,6.8589,124.9089,0,1295.0,5897.0,32906.0,
PHL3880,2017-09-20,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,3,32535.0,108767.0,187529.0,187529.0
PHL8328,2019-04-15,Battles,Armed clash,,Eastern Visayas,12.3366,125.0869,2,62.0,1263.0,6683.0,6683.0
PHL4900,2018-05-11,Battles,Armed clash,,Bicol Region,13.6704,122.9902,1,1829.0,5962.0,20275.0,20275.0
PHL1903,2016-11-21,Battles,Armed clash,,Central Luzon,14.9547,120.8969,1,25388.0,31511.0,31511.0,31511.0
PHL4410,2018-01-20,Battles,Armed clash,,Davao Region,7.5275,126.0870,2,410.0,1555.0,11102.0,11102.0
PHL4225,2017-11-18,Explosions/Remote violence,Grenade,,Bicol Region,11.9275,123.7698,0,5362.0,10189.0,15680.0,15680.0
PHL3222,2017-06-20,Battles,Armed clash,,Eastern Visayas,12.4301,124.6389,0,860.0,1734.0,11475.0,11475.0
PHL3945,2017-09-26,Violence against civilians,Attack,Civilian targeting,Davao Region,7.7913,126.4533,1,7196.0,8515.0,12075.0,12075.0
PHL3645,2017-08-17,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,2,32535.0,108767.0,187529.0,187529.0
PHL1078,2016-08-20,Battles,Armed clash,,Soccsksargen,5.8611,124.9533,3,2930.0,7116.0,12975.0,12975.0
PHL577,2016-07-05,Violence against civilians,Attack,Civilian targeting,Ilocos Region,18.4501,120.9212,1,7.0,418.0,1770.0,1770.0
PHL10402,2020-04-16,Battles,Armed clash,,Bicol Region,13.2944,123.3540,0,2207.0,5872.0,13363.0,13363.0
PHL3825,2017-09-13,Violence against civilians,Attack,Civilian targeting,Central Visayas,10.3167,123.8907,0,52620.0,210281.0,637943.0,210281.0
PHL811,2016-07-28,Explosions/Remote violence,Grenade,Civilian targeting,Davao Region,7.0731,125.6128,0,71815.0,176120.0,514514.0,514514.0
PHL4546,2018-02-27,Explosions/Remote violence,Remote explosive/landmine/IED,,Calabarzon,13.6866,122.1709,0,4877.0,7202.0,14062.0,14062.0
PHL8632,2019-06-17,Battles,Armed clash,,Soccsksargen,6.3591,124.9047,1,750.0,4586.0,19817.0,19817.0
PHL3337,2017-07-07,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,7,32535.0,108767.0,221149.0,221149.0
PHL3343,2017-07-08,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,8,32535.0,108767.0,221149.0,221149.0
PHL8025,2019-02-05,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,5.9332,121.0249,1,20954.0,26142.0,29853.0,29853.0
PHL4534,2018-02-26,Battles,Armed clash,,Cagayan Valley,18.0011,121.5824,0,212.0,2256.0,8540.0,8540.0
PHL12079,2021-04-26,Battles,Armed clash,,Bicol Region,13.4167,123.4167,1,19915.0,40330.0,94123.0,94123.0
PHL4476,2018-02-10,Battles,Armed clash,,Caraga,8.1452,125.9477,2,517.0,1142.0,5648.0,5648.0
PHL601,2016-07-07,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,6.4851,122.1714,1,829.0,3170.0,3481.0,3481.0
PHL910,2016-08-05,Battles,Armed clash,,Davao Region,7.8917,126.0804,4,1114.0,2343.0,7212.0,7212.0
PHL9335,2019-09-24,Violence against civilians,Attack,Civilian targeting,National Capital Region,14.5374,121.0014,1,85731.0,367771.0,723397.0,723397.0
PHL2235,2017-01-30,Battles,Armed clash,,Caraga,9.4385,125.6666,0,5.0,248.0,551.0,551.0
PHL1622,2016-10-15,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,6.4449,121.9640,0,1094.0,3893.0,15354.0,15354.0
PHL3032,2017-05-28,Battles,Armed clash,,Bangsamoro Autonomous Region in Muslim Mindanao,8.0034,124.2839,14,32535.0,108767.0,217359.0,217359.0
PHL4197,2017-11-13,Battles,Armed clash,,Davao Region,7.0731,125.6128,1,72712.0,178476.0,351287.0,351287.0
PHL1968,2016-11-29,Violence against civilians,Attack,Civilian targeting,Ilocos Region,16.0099,120.4095,4,3365.0,7093.0,21118.0,21118.0
PHL5822,2018-09-20,Violence against civilians,Attack,Civilian targeting,Cagayan Valley,17.6157,121.7228,1,29336.0,58313.0,128208.0,128208.0
PHL1205,2016-09-02,Violence against civilians,Attack,Civilian targeting,Ilocos Region,15.9703,120.4242,1,3310.0,11559.0,61250.0,61250.0
