event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
EGY6461,2015-03-18,Strategic developments,Arrests,,Beheira,31.0392,30.4691,0,115276.0,322114.0,500172.0,
EGY6462,2015-03-18,Strategic developments,Arrests,,Menoufia,30.5526,31.0090,0,71914.0,193859.0,355564.0,
EGY6451,2015-03-16,Strategic developments,Disrupted weapons use,,Qalyubia,30.4872,31.2163,0,2781.0,29693.0,112792.0,
EGY6447,2015-03-15,Strategic developments,Disrupted weapons use,,Giza,29.8142,31.2500,0,6641.0,43050.0,134518.0,
EGY6443,2015-03-14,Strategic developments,Disrupted weapons use,,Gharbia,30.7885,31.0019,0,71739.0,239197.0,498261.0,
EGY6434,2015-03-12,Explosions/Remote violence,Remote explosive/landmine/IED,,Cairo,30.0216,31.2256,0,29960.0,39909.0,39909.0,39909.0
EGY6435,2015-03-12,Explosions/Remote violence,Remote explosive/landmine/IED,,Menoufia,30.3960,30.5499,0,430.0,2743.0,55334.0,55334.0
EGY6436,2015-03-12,Explosions/Remote violence,Remote explosive/landmine/IED,,Luxor,25.6965,32.6459,0,65796.0,124688.0,291806.0,291806.0
EGY6429,2015-03-11,Explosions/Remote violence,Remote explosive/landmine/IED,,Sharqia,30.2964,31.7463,0,15591.0,47794.0,169525.0,169525.0
EGY6426,2015-03-10,Battles,Armed clash,,Fayoum,29.3099,30.8418,0,181958.0,390971.0,490631.0,490631.0
EGY6380,2015-02-27,Battles,Armed clash,,Fayoum,29.3099,30.8418,1,181958.0,461626.0,642113.0,642113.0
EGY6366,2015-02-25,Strategic developments,Disrupted weapons use,,North Sinai,31.2878,34.2369,0,8763.0,30492.0,187908.0,
EGY6359,2015-02-22,Explosions/Remote violence,Remote explosive/landmine/IED,,Gharbia,30.8248,30.8181,0,60088.0,83536.0,216597.0,216597.0
EGY6355,2015-02-20,Strategic developments,Disrupted weapons use,,Gharbia,30.9613,31.2412,0,47200.0,132751.0,192961.0,
EGY6353,2015-02-19,Strategic developments,Disrupted weapons use,,Menia,28.3121,30.7101,2,43156.0,148782.0,228800.0,
EGY6340,2015-02-15,Strategic developments,Disrupted weapons use,,Qalyubia,30.4591,31.1786,0,58000.0,166384.0,271937.0,
EGY6331,2015-02-12,Battles,Armed clash,,North Sinai,30.4669,33.7843,1,2181.0,2294.0,2417.0,2417.0
EGY6313,2015-02-09,Protests,Peaceful protest,,Alexandria,31.2072,29.9167,0,58537.0,94261.0,105159.0,58537.0
EGY6294,2015-02-06,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Alexandria,31.1981,29.9192,1,60703.0,94241.0,101291.0,101291.0
EGY6296,2015-02-06,Protests,Peaceful protest,,Matrouh,31.3525,27.2453,0,23182.0,90282.0,161363.0,23182.0
