event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ISR9970,2021-04-15,Protests,Peaceful protest,,HaZafon,32.8770,35.1835,0,94.0,2837.0,4597.0,94.0
ISR43082,2024-11-22,Explosions/Remote violence,Shelling/artillery/missile attack,,Haifa,32.8507,35.0050,0,0.0,1.0,211.0,211.0
ISR41970,2023-10-22,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1125,35.5078,0,48.0,276.0,596.0,596.0
ISR43189,2023-11-01,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43193,2023-11-04,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43226,2023-11-15,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43237,2023-11-17,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43244,2023-11-18,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR38197,2023-11-19,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0983,35.5108,0,431.0,568.0,851.0,851.0
ISR43261,2023-11-20,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,21.0,21.0,21.0
ISR43263,2023-11-21,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43276,2023-11-22,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
ISR43281,2023-11-22,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1700,35.5506,0,2.0,21.0,21.0,21.0
ISR43287,2023-11-23,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR43288,2023-11-23,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0936,35.2451,0,42.0,42.0,42.0,42.0
ISR38251,2023-12-01,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.0814,35.5174,0,321.0,350.0,1192.0,1192.0
ISR38313,2023-12-03,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.2231,35.6017,0,136.0,494.0,1224.0,1224.0
ISR43319,2023-12-04,Explosions/Remote violence,Shelling/artillery/missile attack,,HaZafon,33.1655,35.5478,0,1.0,1.0,1.0,1.0
