event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
TWN4419,2023-05-12,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4421,2023-05-10,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4423,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4424,2023-05-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4426,2023-05-12,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4427,2023-05-12,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4428,2023-05-11,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4429,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4430,2023-05-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4431,2023-05-12,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4433,2023-05-11,Protests,Peaceful protest,,Taipei City,25.0338,121.5673,0,71678.0,145025.0,187168.0,71678.0
TWN4435,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4436,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4437,2023-04-30,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4438,2023-05-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4439,2023-05-03,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4440,2023-05-05,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4442,2023-05-04,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4443,2023-05-04,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4444,2023-05-04,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4446,2023-05-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4447,2023-05-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4448,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4450,2023-05-08,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4451,2023-05-04,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4452,2023-05-03,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4453,2023-05-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4454,2023-05-09,Protests,Peaceful protest,,Hsinchu City,24.8070,120.9677,0,56474.0,159800.0,312359.0,56474.0
TWN4455,2023-05-09,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4456,2023-05-11,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4457,2023-05-01,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4458,2023-04-30,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4461,2023-05-01,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4462,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4463,2023-05-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4464,2023-05-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4465,2023-05-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4466,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4467,2023-05-12,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4470,2023-05-04,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4471,2023-05-11,Protests,Peaceful protest,,Taipei City,25.0326,121.5181,0,67046.0,143775.0,235119.0,67046.0
TWN4472,2023-05-12,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4473,2023-05-01,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4474,2023-05-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4475,2023-05-02,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4476,2023-05-05,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4477,2023-05-08,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4478,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4479,2023-05-01,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4481,2023-05-02,Protests,Peaceful protest,,Tainan City,22.9437,120.2487,0,8874.0,24318.0,117482.0,8874.0
TWN4485,2023-05-10,Protests,Peaceful protest,,Taipei City,25.0642,121.5336,0,60877.0,129982.0,179341.0,60877.0
TWN4486,2023-05-11,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4489,2023-05-22,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4490,2023-05-25,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4491,2023-05-26,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4492,2023-05-26,Protests,Peaceful protest,,Taitung,22.7556,121.1141,0,3344.0,12638.0,91660.0,3344.0
TWN4494,2023-05-25,Protests,Peaceful protest,,Kaohsiung City,22.6053,120.3954,0,8800.0,22868.0,260424.0,8800.0
TWN4496,2023-05-24,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4497,2023-05-24,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4498,2023-05-23,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4499,2023-05-23,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4501,2023-05-22,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4503,2023-05-25,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4504,2023-05-26,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4505,2023-05-26,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4507,2023-05-24,Protests,Peaceful protest,,Tainan City,23.1321,120.2964,0,9895.0,26585.0,72171.0,9895.0
TWN4509,2023-05-24,Protests,Peaceful protest,,Miaoli,24.5736,120.8150,0,16315.0,46638.0,95070.0,16315.0
TWN4510,2023-05-23,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4511,2023-05-26,Protests,Peaceful protest,,Yilan,24.7606,121.7542,0,21728.0,52041.0,125607.0,21728.0
TWN4512,2023-05-26,Protests,Peaceful protest,,Taipei City,25.0267,121.5345,0,71639.0,184682.0,306474.0,71639.0
TWN4513,2023-05-26,Protests,Peaceful protest,,Taipei City,25.0642,121.5336,0,60877.0,129982.0,179341.0,60877.0
TWN4514,2023-05-23,Protests,Peaceful protest,,Taipei City,25.0396,121.5651,0,63170.0,136985.0,136985.0,63170.0
TWN4518,2023-05-24,Protests,Peaceful protest,,Changhua,24.0728,120.5615,0,8160.0,40939.0,195735.0,8160.0
