event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
RUS23695,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2324,35.3042,1,0.0,51.0,431.0,431.0
RUS23696,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2324,35.3042,0,0.0,51.0,431.0,431.0
RUS23697,2024-09-24,Explosions/Remote violence,Air/drone strike,,Kursk,51.2973,35.3294,1,203.0,602.0,656.0,656.0
RUS23745,2024-09-25,Battles,Armed clash,,Kursk,51.2620,35.0273,2,43.0,160.0,160.0,160.0
RUS23746,2024-09-25,Battles,Armed clash,,Kursk,51.2563,34.5355,10,0.0,0.0,0.0,0.0
RUS23747,2024-09-25,Battles,Armed clash,,Kursk,51.2446,35.0075,2,50.0,61.0,62.0,62.0
RUS23748,2024-09-25,Battles,Armed clash,,Kursk,51.1023,35.3301,1,180.0,493.0,581.0,581.0
RUS23749,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2392,35.2625,1,66.0,22.0,22.0,22.0
RUS23750,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2298,34.8925,0,9.0,13.0,13.0,13.0
RUS23752,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2714,35.2975,0,78.0,79.0,79.0,79.0
RUS23753,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.3382,35.1749,1,1.0,3.0,3.0,3.0
RUS23754,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.3090,35.3149,0,10.0,10.0,10.0,10.0
RUS23755,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2450,35.3668,0,195.0,570.0,635.0,635.0
RUS23756,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2247,35.3629,0,55.0,78.0,81.0,81.0
RUS23757,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.3304,35.2235,1,251.0,580.0,725.0,725.0
RUS23758,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2558,34.6747,1,0.0,0.0,0.0,0.0
RUS23759,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2785,35.3092,1,19.0,41.0,93.0,93.0
RUS23760,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.2875,35.0107,0,0.0,4.0,4.0,4.0
RUS23761,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.1897,35.2099,0,89.0,117.0,164.0,164.0
RUS23762,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.3001,35.0387,1,4.0,44.0,63.0,63.0
RUS23764,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.4017,35.0122,1,123.0,266.0,292.0,292.0
RUS23765,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.3233,35.1029,1,75.0,117.0,119.0,119.0
RUS23766,2024-09-25,Explosions/Remote violence,Air/drone strike,,Kursk,51.1528,35.3441,1,95.0,119.0,227.0,227.0
