event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
ETH13283,2024-08-07,Battles,Armed clash,,Oromia,6.9600,39.4387,0,422.0,1688.0,8356.0,8356.0
ETH13287,2024-08-09,Battles,Armed clash,,Amhara,12.0333,39.0333,0,7835.0,31504.0,60733.0,60733.0
ETH13291,2024-08-09,Battles,Armed clash,,Amhara,11.4148,37.3999,0,2538.0,5746.0,18250.0,18250.0
ETH13294,2024-08-09,Battles,Armed clash,,Amhara,11.0270,37.7250,0,1402.0,2895.0,9772.0,9772.0
ETH13300,2024-08-07,Strategic developments,Arrests,,Addis Ababa,9.0250,38.7469,0,56479.0,126250.0,211666.0,
ETH13301,2024-08-02,Violence against civilians,Attack,Civilian targeting,Oromia,9.8167,38.6333,2,10869.0,16849.0,26102.0,26102.0
ETH13302,2024-08-03,Violence against civilians,Attack,Civilian targeting,Amhara,12.6302,36.6109,0,1324.0,1627.0,4691.0,1627.0
ETH13303,2024-08-03,Violence against civilians,Attack,Civilian targeting,Oromia,7.9500,39.1333,1,29131.0,70429.0,120713.0,120713.0
ETH13304,2024-08-04,Violence against civilians,Attack,Civilian targeting,Tigray,14.1234,38.7313,0,21532.0,47525.0,82229.0,47525.0
ETH13312,2024-08-06,Strategic developments,Looting/property destruction,,Oromia,10.1713,38.5280,0,647.0,4689.0,9811.0,
ETH13314,2024-08-03,Battles,Non-state actor overtakes territory,,Amhara,12.1167,37.7833,0,11323.0,32159.0,42970.0,42970.0
ETH13316,2024-08-07,Battles,Non-state actor overtakes territory,,Amhara,10.7000,37.0670,0,14278.0,39854.0,65101.0,65101.0
ETH6399,2021-02-10,Battles,Armed clash,,Tigray,12.9369,39.5161,0,13481.0,18572.0,33223.0,33223.0
ETH6404,2021-02-10,Battles,Armed clash,,Tigray,13.0197,39.5283,0,2953.0,4126.0,11872.0,11872.0
