event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
CHN16415,2025-02-23,Protests,Peaceful protest,,Hebei,36.6364,114.4928,0,19344.0,87390.0,511428.0,19344.0
CHN16416,2025-02-22,Protests,Peaceful protest,,Beijing,39.9062,116.3913,0,15531.0,98413.0,325380.0,15531.0
CHN16417,2025-02-22,Protests,Peaceful protest,,Guangdong,23.0841,114.3825,0,32993.0,70679.0,435921.0,32993.0
CHN16418,2025-02-22,Protests,Peaceful protest,,Jiangxi,25.8178,114.9212,0,20424.0,108340.0,520081.0,20424.0
CHN16419,2025-02-22,Protests,Peaceful protest,,Tianjin,39.1204,117.1731,0,48749.0,243228.0,1305786.0,48749.0
CHN16420,2025-02-21,Protests,Peaceful protest,,Jiangsu,32.1952,119.4122,0,20944.0,68189.0,281518.0,20944.0
CHN16421,2025-02-21,Protests,Peaceful protest,,Guangdong,22.5446,114.0545,0,71390.0,183066.0,1030654.0,71390.0
CHN16422,2025-02-20,Protests,Peaceful protest,,Hunan,28.2351,112.9313,0,41505.0,190617.0,672025.0,41505.0
CHN16423,2025-02-20,Protests,Peaceful protest,,Zhejiang,30.2571,120.2049,0,35610.0,169962.0,648420.0,35610.0
CHN16424,2025-02-20,Protests,Peaceful protest,,Guangdong,23.1123,113.2994,0,17983.0,217084.0,1767635.0,17983.0
CHN16425,2025-02-20,Protests,Peaceful protest,,Guangdong,23.1123,113.2994,0,17983.0,217084.0,1767635.0,17983.0
CHN16426,2025-02-19,Protests,Peaceful protest,,Guangdong,22.5446,114.0545,0,71390.0,183066.0,1030654.0,71390.0
CHN16427,2025-02-19,Protests,Peaceful protest,,Jiangsu,31.3361,120.6172,0,26181.0,97906.0,609381.0,26181.0
CHN16429,2025-02-18,Protests,Peaceful protest,,Shaanxi,34.2933,108.9463,0,39346.0,166095.0,802015.0,39346.0
CHN16430,2025-02-17,Protests,Peaceful protest,,Jiangsu,31.3361,120.6172,0,26181.0,97906.0,609381.0,26181.0
CHN16431,2025-02-17,Protests,Peaceful protest,,Henan,34.7482,113.6129,0,61124.0,249063.0,1158339.0,61124.0
CHN16432,2025-02-17,Protests,Peaceful protest,,Guangdong,23.1123,113.2994,0,17983.0,217084.0,1767635.0,17983.0
CHN16433,2025-02-17,Protests,Peaceful protest,,Jiangxi,28.4312,117.9657,0,27180.0,108858.0,374775.0,27180.0
CHN16434,2025-02-17,Protests,Peaceful protest,,Hubei,30.7108,111.2856,0,47739.0,156190.0,507484.0,47739.0
CHN16435,2025-02-17,Protests,Peaceful protest,,Shaanxi,34.2933,108.9463,0,39346.0,166095.0,802015.0,39346.0
CHN16436,2025-02-16,Protests,Peaceful protest,,Jiangsu,31.5862,119.6193,0,3708.0,5858.0,28718.0,3708.0
CHN16437,2025-02-16,Protests,Peaceful protest,,Shandong,36.1920,117.1352,0,48114.0,137520.0,492237.0,48114.0
CHN16438,2025-02-16,Protests,Peaceful protest,,Shanxi,37.5176,111.1507,0,34095.0,77250.0,302500.0,34095.0
CHN16440,2025-02-15,Protests,Peaceful protest,,Guangdong,22.8072,115.4122,0,7946.0,36204.0,113555.0,7946.0
CHN16441,2025-02-15,Protests,Peaceful protest,,Yunnan,27.3201,103.7065,0,49096.0,154086.0,453443.0,49096.0
CHN16442,2025-02-14,Protests,Peaceful protest,,Guangxi,22.7859,108.4940,0,3060.0,17965.0,181133.0,3060.0
CHN16443,2025-02-14,Protests,Peaceful protest,,Heilongjiang,47.3425,130.2943,0,19172.0,50295.0,178354.0,19172.0
CHN16444,2025-02-14,Protests,Peaceful protest,,Jiangsu,31.3361,120.6172,0,26181.0,97906.0,609381.0,26181.0
CHN16445,2025-02-13,Protests,Peaceful protest,,Henan,34.7709,111.1884,0,23110.0,85985.0,288793.0,23110.0
CHN16446,2025-02-13,Protests,Peaceful protest,,Guangdong,23.0187,113.7438,0,29217.0,133775.0,742718.0,29217.0
CHN16447,2025-02-13,Protests,Peaceful protest,,Henan,33.7373,113.2939,0,27973.0,143295.0,592195.0,27973.0
CHN16448,2025-02-12,Protests,Peaceful protest,,Shandong,37.4308,118.0193,0,4833.0,21008.0,122468.0,4833.0
CHN16449,2025-02-11,Protests,Peaceful protest,,Inner Mongolia,40.8581,111.6656,0,33283.0,86681.0,403868.0,33283.0
CHN16451,2025-02-11,Protests,Peaceful protest,,Sichuan,29.9984,101.9571,0,20085.0,25503.0,35585.0,20085.0
CHN16452,2025-02-11,Protests,Peaceful protest,,Zhejiang,30.2571,120.2049,0,35610.0,169962.0,648420.0,35610.0
CHN16453,2025-02-10,Protests,Peaceful protest,,Shandong,36.4346,115.9885,0,19318.0,69569.0,360041.0,19318.0
CHN16454,2025-02-08,Protests,Peaceful protest,,Henan,33.7373,113.2939,0,27973.0,143295.0,592195.0,27973.0
CHN16455,2025-02-06,Protests,Peaceful protest,,Henan,34.6193,112.4641,0,30071.0,101128.0,382187.0,30071.0
CHN16456,2025-02-06,Protests,Peaceful protest,,Tibet,33.3777,79.7325,0,3023.0,5960.0,6374.0,3023.0
CHN16457,2025-02-05,Protests,Peaceful protest,,Hubei,32.0103,112.1340,0,34408.0,81059.0,336330.0,34408.0
CHN16458,2025-02-04,Protests,Peaceful protest,,Hubei,32.5919,110.8137,0,24748.0,54428.0,222231.0,24748.0
CHN16459,2025-02-03,Protests,Peaceful protest,,Hebei,36.6364,114.4928,0,19344.0,87390.0,511428.0,19344.0
CHN10560,2021-07-20,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67618.0,191449.0,425574.0,67618.0
CHN11875,2022-06-04,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Guangdong,23.3655,116.7034,0,67588.0,259473.0,858078.0,259473.0
CHN13401,2023-04-13,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67507.0,259173.0,857057.0,67507.0
CHN13934,2023-08-24,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67507.0,259173.0,857057.0,67507.0
CHN14145,2023-08-31,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67507.0,259173.0,857057.0,67507.0
CHN14173,2023-08-28,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67507.0,259173.0,857057.0,67507.0
CHN14934,2024-01-16,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67358.0,258626.0,855203.0,67358.0
CHN16012,2024-10-01,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67358.0,258626.0,855203.0,67358.0
CHN16113,2024-12-10,Protests,Peaceful protest,,Guangdong,23.3655,116.7034,0,67358.0,258626.0,855203.0,67358.0
CHN16462,2022-11-29,Protests,Protest with intervention,,Beijing,39.9117,116.3589,0,34354.0,193069.0,792903.0,34354.0
CHN16466,2021-12-31,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Beijing,39.9062,116.3913,0,15640.0,99043.0,327452.0,99043.0
CHN16469,2025-01-21,Violence against civilians,Attack,Civilian targeting,Hubei,30.6001,114.3090,0,18881.0,89553.0,909446.0,89553.0
CHN16382,2024-06-12,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Liaoning,41.8834,123.9450,0,21686.0,87043.0,296219.0,87043.0
CHN10524,2021-09-19,Protests,Peaceful protest,,Hong Kong,22.2776,114.1750,0,70116.0,132455.0,188138.0,70116.0
CHN11930,2022-07-10,Protests,Excessive force against protesters,Civilian targeting,Henan,34.8002,113.6606,0,59319.0,179169.0,1089058.0,59319.0
CHN12291,2022-11-26,Protests,Protest with intervention,,Shanghai,31.1886,121.4365,0,65287.0,239478.0,1092070.0,65287.0
CHN137,2019-01-23,Riots,Violent demonstration,,Hong Kong,22.2811,114.1598,0,85666.0,160092.0,235951.0,160092.0
CHN1449,2019-09-14,Riots,Violent demonstration,,Hong Kong,22.3109,114.2233,0,135389.0,454406.0,579002.0,454406.0
CHN1495,2020-01-26,Riots,Violent demonstration,,Hong Kong,22.4924,114.1387,0,38532.0,93142.0,240657.0,93142.0
CHN15404,2024-08-22,Strategic developments,Other,,Hainan,10.9340,114.0722,0,,,,
CHN1621,2019-09-20,Protests,Peaceful protest,,Hong Kong,22.2811,114.1598,0,85666.0,132050.0,132597.0,85666.0
CHN16486,2021-12-31,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Beijing,39.9062,116.3913,0,15640.0,99043.0,327452.0,99043.0
CHN16487,2024-03-01,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Liaoning,41.7957,123.4589,0,29941.0,175218.0,867040.0,175218.0
CHN16492,2025-01-21,Violence against civilians,Attack,Civilian targeting,Hubei,30.6001,114.3090,0,18881.0,89553.0,909446.0,89553.0
CHN16502,2022-11-29,Protests,Protest with intervention,,Beijing,39.9117,116.3589,0,34354.0,193069.0,792903.0,34354.0
CHN420,2019-01-09,Strategic developments,Other,,Beijing,39.9062,116.3913,0,15578.0,98683.0,326273.0,
CHN4516,2020-07-13,Protests,Peaceful protest,,Hong Kong,22.3222,114.1770,0,84542.0,285714.0,285714.0,84542.0
CHN5537,2018-01-22,Protests,Protest with intervention,,Jiangsu,32.0484,118.7977,0,50738.0,189944.0,939331.0,50738.0
CHN5570,2018-08-09,Protests,Peaceful protest,,Ningxia,36.9806,105.9145,0,28671.0,70676.0,144181.0,28671.0
CHN5571,2018-08-10,Protests,Protest with intervention,,Ningxia,36.9806,105.9145,0,28671.0,70676.0,144181.0,28671.0
CHN5591,2018-08-11,Protests,Peaceful protest,,Ningxia,36.9806,105.9145,0,28671.0,70676.0,144181.0,28671.0
CHN5757,2018-03-11,Strategic developments,Looting/property destruction,,Henan,34.7482,113.6129,0,61067.0,248835.0,1188997.0,
CHN5758,2018-01-31,Strategic developments,Looting/property destruction,,Henan,34.7482,113.6129,0,61067.0,248835.0,1188997.0,
CHN5759,2018-03-16,Strategic developments,Change to group/activity,,Henan,34.7482,113.6129,0,61067.0,248835.0,1188997.0,
CHN9345,2021-01-06,Strategic developments,Arrests,,Hong Kong,22.3222,114.1770,0,84532.0,285678.0,285678.0,
CHN16582,2022-06-19,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Hebei,40.6014,115.0552,0,25684.0,83578.0,274689.0,83578.0
CHN16383,2024-12-15,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Liaoning,41.8834,123.9450,0,21686.0,87043.0,296219.0,87043.0
CHN16465,2021-08-29,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Beijing,39.9062,116.3913,0,15640.0,99043.0,327452.0,99043.0
CHN16589,2019-07-07,Violence against civilians,Attack,Civilian targeting,Beijing,39.8570,116.2796,0,30275.0,100991.0,549333.0,100991.0
CHN16590,2021-11-30,Violence against civilians,Attack,Civilian targeting,Heilongjiang,46.6373,126.9855,0,26310.0,122917.0,365003.0,122917.0
CHN16591,2021-12-21,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Heilongjiang,46.6373,126.9855,0,26310.0,122917.0,365003.0,122917.0
CHN16596,2024-08-29,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Shanghai,31.2307,121.4620,0,74306.0,190140.0,558469.0,190140.0
CHN16025,2023-10-29,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Gansu,34.0560,103.2219,0,20911.0,40494.0,43173.0,40494.0
CHN16387,2024-06-12,Violence against civilians,Attack,Civilian targeting,Liaoning,42.5464,124.0382,0,24162.0,101579.0,230242.0,101579.0
CHN16388,2024-06-14,Violence against civilians,Attack,Civilian targeting,Liaoning,42.5464,124.0382,0,24162.0,101579.0,230242.0,101579.0
CHN16386,2024-10-08,Violence against civilians,Attack,Civilian targeting,Liaoning,42.5464,124.0382,0,24162.0,101579.0,230242.0,101579.0
