event_id_cnty,event_date,event_type,sub_event_type,civilian_targeting,admin1,latitude,longitude,fatalities,population_1km,population_2km,population_5km,population_best
COL18516,2022-10-22,Battles,Armed clash,,Narino,2.4776,-78.1098,0,7988.0,8323.0,8676.0,8676.0
COL18517,2022-11-28,Violence against civilians,Attack,Civilian targeting,Cauca,1.1172,-76.3258,2,2574.0,2775.0,3440.0,3440.0
COL18533,2022-11-18,Battles,Armed clash,,Choco,5.8788,-77.0958,2,183.0,199.0,257.0,257.0
COL18537,2022-11-30,Battles,Armed clash,,Choco,6.5244,-76.9760,0,511.0,666.0,2625.0,2625.0
COL18555,2022-11-25,Strategic developments,Other,,Narino,1.8071,-78.7639,0,30988.0,45486.0,86699.0,
COL18561,2022-01-06,Violence against civilians,Attack,Civilian targeting,Cordoba,8.2215,-75.4807,1,8145.0,8757.0,10275.0,10275.0
COL18565,2022-11-19,Battles,Armed clash,,Caqueta,0.6990,-75.2537,0,3406.0,3414.0,3436.0,3436.0
COL18570,2022-11-28,Explosions/Remote violence,Grenade,,Guaviare,2.5664,-72.6390,0,20455.0,40886.0,41454.0,41454.0
COL18573,2022-11-30,Battles,Armed clash,,Cauca,2.6649,-76.7030,0,664.0,1414.0,4211.0,4211.0
COL18574,2022-11-30,Violence against civilians,Attack,Civilian targeting,Cauca,2.5435,-77.0053,1,1.0,3.0,158.0,158.0
COL18575,2022-11-30,Battles,Armed clash,,Cauca,3.0002,-76.5834,0,88.0,599.0,2164.0,2164.0
COL18576,2022-12-02,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Cauca,2.5076,-77.0642,1,818.0,1013.0,1853.0,1853.0
COL18578,2022-12-03,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Arauca,6.9539,-71.8723,0,20946.0,43709.0,45652.0,43709.0
COL1858,2020-01-14,Violence against civilians,Attack,Civilian targeting,Norte de Santander,8.0818,-73.2217,0,15044.0,18248.0,19792.0,18248.0
COL18583,2022-12-04,Violence against civilians,Attack,Civilian targeting,Putumayo,0.5050,-76.4973,1,15856.0,44020.0,44935.0,44935.0
COL1860,2020-01-14,Violence against civilians,Attack,Civilian targeting,Choco,4.9815,-76.4122,1,0.0,0.0,533.0,533.0
COL18613,2022-12-21,Violence against civilians,Attack,Civilian targeting,Norte de Santander,7.8475,-72.4701,2,9145.0,47457.0,71914.0,71914.0
COL18614,2022-12-29,Violence against civilians,Attack,Civilian targeting,Cauca,3.0150,-76.6427,0,1622.0,2318.0,2840.0,2318.0
COL18625,2022-12-28,Violence against civilians,Attack,Civilian targeting,Caqueta,1.0327,-75.9191,1,6386.0,6423.0,6658.0,6658.0
COL1863,2020-01-13,Violence against civilians,Attack,Civilian targeting,Cordoba,8.1227,-75.7619,1,396.0,586.0,1536.0,1536.0
COL18630,2022-12-25,Violence against civilians,Attack,Civilian targeting,Caqueta,1.6179,-75.6086,1,42237.0,112147.0,167036.0,167036.0
COL18634,2022-12-23,Violence against civilians,Attack,Civilian targeting,Cauca,1.7874,-77.0606,1,96.0,609.0,1760.0,1760.0
COL18635,2022-12-28,Violence against civilians,Attack,Civilian targeting,Cauca,3.0161,-76.4854,1,28702.0,46751.0,53738.0,53738.0
COL18636,2022-12-28,Violence against civilians,Attack,Civilian targeting,Cauca,3.0161,-76.4854,1,28702.0,46751.0,53738.0,53738.0
COL18639,2022-12-12,Violence against civilians,Attack,Civilian targeting,Narino,1.8071,-78.7639,1,30988.0,45486.0,86699.0,86699.0
COL18648,2022-11-22,Explosions/Remote violence,Remote explosive/landmine/IED,Civilian targeting,Narino,1.4027,-78.5702,0,388.0,769.0,2143.0,2143.0
COL18669,2022-12-02,Battles,Armed clash,,Narino,1.8071,-78.7639,0,30988.0,45486.0,86699.0,86699.0
COL18670,2022-12-08,Explosions/Remote violence,Remote explosive/landmine/IED,,Cauca,2.5492,-76.0635,0,2340.0,3907.0,9844.0,9844.0
COL18672,2022-12-10,Strategic developments,Disrupted weapons use,,Cauca,2.9938,-76.6487,0,441.0,1152.0,1194.0,
COL18674,2022-12-13,Battles,Armed clash,,Antioquia,7.2429,-76.4359,1,5735.0,5944.0,6227.0,6227.0
COL18675,2022-12-11,Explosions/Remote violence,Grenade,,Cauca,3.0161,-76.4854,0,28702.0,46751.0,53738.0,53738.0
COL18677,2022-11-18,Battles,Armed clash,,Narino,2.4776,-78.1098,0,7988.0,8323.0,8676.0,8676.0
COL18678,2022-11-05,Battles,Armed clash,,Putumayo,0.2840,-76.6748,0,4.0,15.0,200.0,200.0
COL18679,2022-12-05,Battles,Armed clash,,Narino,2.4776,-78.1098,0,7988.0,8323.0,8676.0,8676.0
COL18680,2022-12-15,Battles,Armed clash,,Santander,7.0650,-73.8500,1,33954.0,105224.0,204085.0,204085.0
COL18681,2022-12-12,Violence against civilians,Attack,Civilian targeting,Santander,7.0650,-73.8500,0,33954.0,105224.0,204085.0,105224.0
COL18683,2022-12-13,Battles,Armed clash,,Cauca,2.5729,-77.8880,0,12683.0,16315.0,16372.0,16372.0
COL18686,2022-12-12,Protests,Peaceful protest,,"Bogota, D.C.",4.6502,-74.1074,0,51512.0,94043.0,917216.0,51512.0
COL18687,2022-12-09,Strategic developments,Disrupted weapons use,,Casanare,6.1562,-71.7649,0,5016.0,6071.0,6337.0,
COL18692,2022-12-21,Violence against civilians,Attack,Civilian targeting,Caqueta,1.0029,-74.7066,0,12.0,17.0,216.0,17.0
COL18693,2022-11-18,Strategic developments,Other,,Antioquia,7.5783,-75.3524,0,6299.0,6453.0,7063.0,
COL18694,2022-12-21,Violence against civilians,Attack,Civilian targeting,Antioquia,7.3813,-75.0017,1,1033.0,1034.0,1124.0,1124.0
COL18699,2022-11-15,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Meta,4.3145,-72.0831,0,22953.0,23926.0,24236.0,23926.0
COL18700,2022-12-07,Violence against civilians,Attack,Civilian targeting,Guaviare,2.5664,-72.6390,1,20455.0,40886.0,41454.0,41454.0
COL18701,2022-12-14,Violence against civilians,Attack,Civilian targeting,La Guajira,10.7725,-73.1461,1,1835.0,2012.0,2865.0,2865.0
COL18702,2022-12-16,Battles,Armed clash,,Arauca,6.2839,-71.0977,0,3525.0,3919.0,4028.0,4028.0
COL18703,2022-11-30,Violence against civilians,Abduction/forced disappearance,Civilian targeting,Arauca,7.0774,-70.7464,0,9024.0,39718.0,50721.0,39718.0
COL18704,2022-12-23,Battles,Armed clash,,Meta,3.3779,-73.5895,0,129.0,269.0,1246.0,1246.0
COL18721,2022-12-02,Explosions/Remote violence,Remote explosive/landmine/IED,,Putumayo,0.0542,-75.6505,0,1.0,7.0,33.0,33.0
COL18724,2022-12-11,Battles,Armed clash,,Choco,5.5160,-76.9744,0,3445.0,3445.0,3471.0,3471.0
COL18725,2022-12-10,Violence against civilians,Attack,Civilian targeting,Antioquia,5.9739,-75.3609,1,15961.0,17103.0,21150.0,21150.0
